Hotel Name,Original price,Price after discount,Tax,Rating,location,Facility,Room Type,Room Size,Review,Original price_norm,Price after discount_norm,Rating_norm,Cluster
the garuda homestay sanur,12.676079399771027,12.513561021741964,Inclusive of taxes,8.7,"Sanur, Bali","free WiFi, swimming pool, free parking, airport transfer, family room, shared kitchen, luggage storage, balcony/terrace","Terrace Room, Deluxe Room, Deluxe Twin Room, Twin Room, Standard Double Room, Room Assigned on Arrival, Day Use",20 m² - 25 m²  ,Great Stay with Friendly Staff and Excellent Value,0.2357974424941169,0.2512013484725518,0.7547169809896759,1
the garuda villa and restaurant,13.164146190190845,12.876465396508989,Inclusive of taxes,8.4,"Bedugul, Bali","Free Wi-Fi, swimming pool, free parking, spa, express check-in/check-out, restaurant, bar, massage","Standard Room, Family Room, Deluxe Rooms, Suite Room, Garden Terrace Standard Room, Deluxe Room (1 Bedroom, Terrace, Garden View), Superior Room, Panoramic Room",20 m² - 50 m²  ,Hotel for holidays,0.3068418108399332,0.30344157550777656,0.6981132074154504,1
the grand bali nusa dua,14.264993189447543,13.977311329648447,Inclusive of taxes,8.6,"Nusa Dua Beach, Bali","Private beach, free wifi, swimming pool, free parking, Spa, 24-hour front desk, fitness center, restaurant","Deluxe Pool View, Premier Suite, Deluxe Suite, Deluxe Garden, Deluxe Twin",55 m² - 146 m²,"Huge & clean room, cozy, not noisy, good breakfast, lovely staff",0.46708418184884104,0.4619087792027667,0.735849056464934,3
the haere â€“ by astadala,14.80876270134486,14.452087916136215,Inclusive of taxes,8.2,"Seminyak, Bali","Beach, free Wi-Fi, swimming pool, free parking, spa, 24-hour reception, restaurant, bar","2 Bedroom Pool Villa, 1 Bedroom Pool Villa, Room Assigned on Arrival, Villa Two Bedrooms with Pool View (Private Pool), Villa One Bedroom, Two Bedroom Villa, Private Pool Villa, Pool View Villa",65 m² - 100 m²  ,A Satisfying Stay,0.5462367942714728,0.5302530549780381,0.6603773583659663,0
the hidden paradise ubud,15.222822983907392,13.97598094062204,Inclusive of taxes,8.7,"Tampaksiring, Bali","Free Wi-Fi, swimming pool with view, free parking, spa, 24-hour front desk, fitness center, restaurant, bar","Luxury Villa with Private Pool, Premier Suite, Garden Villa with Natural View, Suite with Valley View",50 m² - 70 m²  ,Great hotel and value for money,0.6065085681539821,0.46171726918079664,0.7547169809896759,3
the hill ungasan bukit jimbaran,13.353476685668044,12.274670105518968,Inclusive of taxes,8.3,"Jimbaran, Bali","Beach, free Wi-Fi, swimming pool, free parking, spa, 24-hour reception, bar, and massage","Deluxe Room, Superior Double Room, Deluxe Single Room, Standard Room, Single Room Luxury, Superior, Double Room De Luxe Executive, Junior Suite, Triple Room De Luxe",22 m² - 30 m²  ,"The hotel staff is comfortable and friendly, but there is no wardrobe for clothes.",0.3344012877881764,0.21681290741792467,0.6792452828907085,1
the janan villa,13.59236950664694,13.30468826752606,Inclusive of taxes,8.3,"Sanur, Bali","Free wifi, Swimming pool, Free parking, Spa, 24-hour reception, Restaurant, Massage, Airport transfer","Studio, Deluxe Room, Apartment - 1-Bedroom, 2 Bedroom Apartment, Honeymoon Villa, Deluxe Plus Room, Standard - Double, Family Villa, Apartmen 2 Bedroom, Deluxe Plus",25 m² - 150 m²  ,We enjoyed our stay,0.36917519558509304,0.3650844256882651,0.6792452828907085,3
the jas villas,15.225277519469522,14.054095081508775,Inclusive of taxes,8.2,"Seminyak, Bali","Private pool, kitchenette, free WiFi, villa-style accommodation","One-Bedroom Villa, Two-Bedroom Villa",80 m² - 200 m²,Private villa with strategic location in Seminyak,0.6068658572218244,0.4729618303884267,0.6603773583659663,0
the kana kuta hotel,14.066195343617414,13.46382315553658,Inclusive of taxes,8.7,"Kuta, Bali","Free WiFi, swimming pool, restaurant, fitness center","Superior Room, Deluxe Room, Suite",25 m² - 60 m²,A hotel with a calm atmosphere in the middle of the hustle and bustle of Kuta,0.4381466108795851,0.38799195521097074,0.7547169809896759,3
the kanjeng hotel kuta,12.50359984528162,12.292878584752243,Inclusive of taxes,5.6,"Kuta, Bali","Free Wi-Fi, free parking, 24-hour check-in, restaurant, airport transfer, luggage storage, balcony/terrace, breakfast","Superior Room, Deluxe Room, Deluxe Room, Standard Room, Superior Room, 1 Double or 2 Twin Beds, DXSTE, WANA Pool Access Accessible, Twin/Double Room Superior Ease, Deluxe Suite",25 m² - 30 m²  ,Comfortable and cheap place to stay,0.2106908356898976,0.2194340251427333,0.16981132072267702,1
the kasih villas & spa,14.960294983582685,14.749574015139627,Inclusive of taxes,8.8,"Seminyak, Bali","Beach, free Wi-Fi, swimming pool, free parking, spa, 24-hour reception, restaurant, bar","3 Bedroom Pool Villa, 2 Bedroom Pool Villa, 1 Bedroom Pool Villa, One Bedroom Villa, Two Bedroom Royal Pool Villa, Three Bedroom Family Pool Villa, Two Bedrooms Villa with Private Pool, One Bedroom Royal Pool Villa Ravaye, One Bedroom Villa with Private Pool",200 m² - 300 m²  ,Perfect stay in Kasih,0.5682942574853214,0.5730762955678997,0.773584905514418,0
the kayon resort,15.43291683846023,15.07624197955549,Inclusive of taxes,9.1,"Tegallalang, Bali","Free WiFi, swimming pool, free parking, spa, 24-hour reception, restaurant, bar, yoga room","River Edge Pool Villa, Valley Deluxe Room, Deluxe Valley View Room, Kayon Suite River, Kayon Garden Suite, Villa, 1 Bedroom, Private Pool, River View Suite, Suite with Garden View, KAYON RIVER SUITE, Kayon Garden Suite",40 m² - 96 m²  ,Romantic Honeymoon Accommodation!,0.637090417775845,0.6201002771255065,0.8301886790886436,3
the kd suites & coffee shop,13.997832948091215,13.304686600863562,Inclusive of taxes,9.2,"Cemagi, Bali","Beach, Free wifi, Swimming pool, Free parking, Foot soak, 24-hour reception, Restaurant, Bar","Standard Room, Deluxe Sea View, Deluxe Pool Access, Deluxe Double Room, Deluxe Room, Double Room, One Bedroom Deluxe, Deluxe Room with Pool View",36 m² - 36 m²  ,The Best Place to Live You Can Find!,0.4281955892077602,0.365084185771545,0.8490566036133854,1
the kirana ungasan,14.129405550168249,13.596421276978106,Inclusive of taxes,8.8,"Jimbaran, Bali","Free Wi-Fi, swimming pool with a view, free parking, spa, 24-hour reception, restaurant, bar, golf course","Villa - Pool View, Garden Views, Villa - Sea View, Villa with Sea View, Villa with Garden View, Cottage with Garden View, Garden Views, Cottage Garden View, Jineng Sea View",18 m² - 32 m²  ,Everyone was so happy! What a delicious breakfast!,0.4473476655007157,0.40707950678153665,0.773584905514418,3
the kryamaha villas,14.881595522686881,14.365076010046195,Inclusive of taxes,8.8,"Tanah Lot, Bali","Free Wi-Fi, swimming pool, free parking, 24-hour reception, restaurant, bar, airport transfer, family room","2 Bedroom Pool Villa, 3 Bedroom Pool Villa, One-Bedroom Villa with Private Pool, Two Bedroom Villa with Private Pool, Villa 1 Bedroom with Private Pool, Villa 3 Bedrooms, Room Assigned on Arrival, One Bedroom Villa, Villa Two Bedrooms with Pool View (Private Pool)",70 m² - 100 m²  ,Very good,0.5568385436399083,0.5177276569807602,0.773584905514418,0
the kutaya guest house,12.653520674023314,12.563796039652877,Inclusive of taxes,8.2,"Kuta, Bali","Free wifi, Swimming pool, Free parking, 24-hour reception, Balcony/terrace, Private check-in/check-out, Car rental, Non-smoking rooms","Superior Double Room, Deluxe Pool View, Deluxe Pool Access",30 m² - 30 m²  ,Great for getting out of the airport!,0.2325137312216204,0.2584326989969685,0.6603773583659663,1
"the laguna, a luxury collection resort & spa, nusa dua, bali",15.546576194647553,15.258894122195773,Inclusive of taxes,9.0,"The Laguna, a Luxury Collection Resort & Spa, Nusa Dua, Bali","Beachfront, luxury resort, spa, multiple pools","Deluxe Room, Suite, Villa",50 m² - 150 m²,Exclusive resort with the best facilities and private beach,0.6536349918493541,0.6463931246728094,0.8113207545639017,2
the leaf jimbaran luxury villas,15.36837833055017,14.857552847877614,Inclusive of taxes,8.3,"Jimbaran, Bali","Free wifi, swimming pool, free parking, spa, 24 hour front desk, fitness center","Bedroom Pool Villa, Sage Villa, Rosemary",180 m² - 285 m²  ,Luxury for the rooms,0.6276960118903151,0.588619890876863,0.6792452828907085,3
the legian 777,12.179697868894861,12.04355959836804,Inclusive of taxes,7.4,"Legian, Bali","Free Wi-Fi, free parking, spa, airport transfer, balcony/terrace, garden, breakfast, room service","Standard Room, Male Dormitory Room",2 m² - 18 m²  ,"Cheap price, good location, rooms are old and can be noisy",0.1635427572505406,0.1835444592997636,0.5094339621680314,4
the lerina hotel nusa dua,13.758941264676379,13.065795142315812,Inclusive of taxes,8.5,"Nusa Dua, Bali","Free wifi, swimming pool, free parking, fitness center, bar, restaurant, airport transfer","Superior Room, Deluxe Room, Executive Room",24 m² - 48 m²,"The hotel staff is friendly, especially the front office, which is very friendly and makes you feel comfortable.",0.39342184699785254,0.33069566664905686,0.7169811319401922,2
the light exclusive villa and spa,14.396944307990562,14.109262421904159,Inclusive of taxes,8.3,"Seminyak, Bali","Free wifi, swimming pool, free parking, spa, 24 hour front desk, restaurant, bar, massage","Bedroom Pool Villa,  Bedroom Villa with Private Pool",120 m² - 300 m²,A Dream Villa,0.4862913560582341,0.48090319066834764,0.6792452828907085,0
the lokha legian resort & spa,14.31361622500179,13.397326404648298,Inclusive of taxes,8.6,"Legian, Bali","Beach, free Wi-Fi, swimming pool, free parking, spa, 24-hour reception, restaurant, bar","Deluxe Room with Balcony, Superior Room with Balcony, Super Deluxe Room with Pool Access, Superior Twin Room, Deluxe King Room, Deluxe Twin Room, Family Room, Superior Room Only Free 1 x BBQ Pizza, Deluxe Two Queen Beds Room",32 m² - 49 m²  ,Our Best Holiday in Bali,0.474161887023242,0.378419721848563,0.735849056464934,1
"the lokha ubud resort, villas & spa",14.33523843879345,13.676709303980214,Inclusive of taxes,8.8,"Payangan, Bali","Free Wi-Fi, swimming pool, free parking, spa, 24-hour reception, fitness center, restaurant, bar","Luxury Pool Villa, Presidential Villa, Suite, One Bedroom Pool Villa with Valley View, Two Bedroom Presidential Villa, Suite Room with Valley View, Suite with Balcony, Two Bedroom Presidential Villa, Suite Room with Valley View - Special Offer",42 m² - 293 m²  ,Peace in the forest,0.4773092769936709,0.4186369997478119,0.773584905514418,0
the lovina bali,15.02931022017437,14.431473732533275,Inclusive of taxes,8.9,"Lovina, Bali","Beachfront resort, dolphin watching, luxury villas","Suite Room, Two-Bedroom Villa, Ocean View Suite",50 m² - 200 m²,Resort with dolphin viewing experience in Lovina,0.5783403085302528,0.5272856351659879,0.7924528300391599,3
the magani hotel and spa,14.190754231004913,14.118183700715013,Inclusive of taxes,8.5,"Legian, Bali","Free Wi-Fi, swimming pool, free parking, spa, 24-hour reception, fitness center, restaurant, bar","Premier Room, Deluxe Suite with Spa Bath, Magani Suite Pool View with Spa Bath, Premier Room with Private Plunge Pool, Magani Suite with Spa Bath, Deluxe Room, Magani Suite, Magani Suite Pool View with Spa Bath and Daily Cocktails, Premier Room with Private Plunge Pool and Daily Beers, Premier Room with Private Plunge Pool and Daily Cocktails",43 m² - 85 m²  ,Good Hotel,0.45627775122759107,0.48218741225102424,0.7169811319401922,3
the mel homestay,11.808583147519697,11.520903555205116,Inclusive of taxes,9.0,"Nusa Penida, Bali","Beach, free Wi-Fi, swimming pool, free parking, restaurant, massage, airport transfer, luggage storage","Double Room, Bunk Bed in Mixed Dormitory Room, Double Room with Garden View",19 m² - 34 m²  ,A beautiful place for a relaxing stay,0.10952225947962409,0.10830791696353083,0.8113207545639017,4
the mulia - nusa dua,16.281704376412705,15.994022360565868,Inclusive of taxes,9.2,"Nusa Dua Beach, Bali","Beachfront, infinity pool, spa, fitness center, luxurious dining","Baron Suite, Royal Suite, Ocean View Room",80 m² - 300 m²,Incredible luxury by the beach,0.76064230796236,0.7522151228151919,0.8490566036133854,3
the mutiara jimbaran boutique villas,15.254319567315367,14.56117286117552,Inclusive of taxes,8.6,"Jimbaran, Bali","Free Wi-Fi, swimming pool, free parking, spa, 24-hour front desk, restaurant, yoga room, massage","Grand Villa, Superior Villa, Deluxe Villa, Deluxe 1 King Bed, Standard Villa",35 m² - 241 m²  ,Clean and comfortable,0.6110932990088435,0.5459558755864605,0.735849056464934,0
the nani,14.327136461421032,14.03945458880924,Inclusive of taxes,8.4,"Ubud, Bali","Free Wi-Fi, swimming pool with a view, free parking, spa, 24-hour reception, restaurant, bar, yoga room","Suite Pool, Deluxe Suite, Deluxe Room, Suite Private Pool, Deluxe Suite with Garden View, Suite Room, Deluxe Suite Garden View, Suite Private Pool",24 m² - 110 m²  ,Perfect,0.4761299304860333,0.4708543257240858,0.6981132074154504,3
the nest hotel nusa dua,13.8924725250259,13.56396881813577,Inclusive of taxes,8.8,"Tanjung Benoa, Bali","Rooftop pool, restaurant, shuttle service","Superior Room, Deluxe Room",30 m² - 50 m²,Clean and comfortable hotel near the beach,0.41285903107217237,0.40240796260722556,0.773584905514418,2
the niche bali,12.994532278619134,12.706850963741102,Inclusive of taxes,8.3,"Legian, Bali","Beach, free Wi-Fi, swimming pool, spa, 24-hour reception, restaurant, bar, massage","Standard Double, Run of House, Triple Pool View, Superior, Twin King Room, Quadruple Room, Triple Room, Economy Single Room",16 m² - 25 m²  ,Quiet and nice hotel,0.2821523350411184,0.2790255114084292,0.6792452828907085,1
the nicho's bungalows & villas,12.756973425001727,12.714395139078047,Inclusive of taxes,8.4,"Nusa Lembongan, Bali","beach, free WiFi, swimming pool with view, free parking, spa, 24-hour reception, restaurant, bar","1 Bedroom Bungalow, Lumbung Hut, Deluxe Villa, Deluxe Villas, One-Bedroom Bungalows, Bungalow Non Smoking Pool View, Superior Bungalow, Superior Bungalow, Villa with Pool View, One-Bedroom Bungalow",15 m² - 30 m²  ,Genuine budget property in a great location,0.24757260326775238,0.28011149840610183,0.6981132074154504,1
the niti hut's lembongan,13.788482570507627,13.500801182986649,Inclusive of taxes,8.5,"Nusa Lembongan, Bali","Beach, Free wifi, Swimming pool with view, Free parking, Spa, 24-hour reception, Restaurant, Bar","Suite Room, Promotion Room",32 m² - 35 m²  ,Lovely staff. Organized bikes and snorkeling at really good prices,0.39772196217488875,0.3933149567607494,0.7169811319401922,3
the nyaman bali,13.184400648021263,12.896719202134523,Inclusive of taxes,8.7,"Kuta, Bali","Free WiFi, swimming pool, free parking, 24-hour reception, luggage storage, balcony/terrace, garden, room service","Deluxe Twin Room, Deluxe, Deluxe Queen, Deluxe Twin Room, Deluxe Double Room, transit, Suite Villa, Villa 3 bedrooms Pool, Deluxe 2 Beds, GRAND SUITE KING BED 1 BEDROOM",23 m² - 100 m²  ,Best budget hotels for stay,0.30979010642364074,0.3063571187686824,0.7547169809896759,1
the ocean sunset villas ceningan,13.505355175114877,13.217673557208654,Inclusive of taxes,8.2,"Nusa Ceningan, Bali","free WiFi, swimming pool, free parking, 24-hour reception, restaurant, bar, water sports, massage","House, Villa Beach Sea Front, Villa Sea Front, Ocean View Bungalow, Family Room with Sea View, Deluxe Room with Sea View, Standard Room, Standard Room, Room Assigned on Arrival",24 m² - 41 m²  ,"For those looking for a cheap holiday, just go to this hotel.",0.35650914589256766,0.3525586240213554,0.6603773583659663,1
the one legian,14.180154365996387,13.944432217074327,Inclusive of taxes,8.5,"Legian, Bali","Rooftop pool, restaurant, spa, free Wi-Fi, room service","Superior Room, Deluxe Room",20m² - 30m²,"Strategic location in Legian, close to nightlife. Facilities are quite good",0.4547348052028597,0.4571758180564829,0.7169811319401922,2
the paica,12.965711906537503,12.272567065150636,Inclusive of taxes,8.2,"West Denpasar, Bali","Free wifi, Swimming pool with view, Free parking, 24-hour reception, Fitness center, Restaurant, Massage, Airport transfer","Standard Apartment, 1 King Bed-Basic Suite-Non Smoking, Tropical Bungalow, Triple Room - 1 Double Bed + One Single Bed, Standard Quad Room, Secluded Riverside Bungalow with Jungle Views, Comfort Single Room with Shower, Basic Single Room, Dormitory Room with Shared Bathroom (6 Adults)",12 m² - 50 m²  ,A blissful place for a staycation,0.27795716099891477,0.2165101739323433,0.6603773583659663,4
